subject,session,trial,class,paradigm,alpha_power,beta_power,gamma_power
S02_2class,session_1,68,1,2-class,3.409606775182359,0.7126197428440524,0.24163400526300113
S02_2class,session_1,69,1,2-class,3.0742502221561034,0.7225285890375464,0.2457611884767598
S02_2class,session_1,70,1,2-class,3.261798496498795,0.714534205318964,0.2367583800309201
S02_2class,session_1,71,1,2-class,3.4902587924772894,0.7396133590098504,0.24034044096990828
S02_2class,session_1,72,1,2-class,3.1169327365919584,0.7183086147421529,0.24835147652903172
S02_2class,session_1,73,1,2-class,3.2239652978619477,0.7085665779136766,0.2490426356255478
S02_2class,session_1,74,1,2-class,3.4680149213181912,0.7477434365304755,0.25993162144696114
S02_2class,session_1,75,1,2-class,3.1805946913795866,0.7180355494087939,0.24595588309307997
S02_2class,session_1,76,1,2-class,3.324001072582022,0.729887157498275,0.24341622918293457
S02_2class,session_1,77,1,2-class,3.209995513181521,0.7101949676192826,0.24813005398033017
S02_2class,session_1,78,1,2-class,3.2691287765088273,0.7226798767871979,0.26094419014980824
S02_2class,session_1,79,1,2-class,3.126690468595872,0.7266185716450528,0.24785359814045788
S02_2class,session_2,0,0,2-class,3.643044269626879,0.9401397397463822,0.3277410024507112
S02_2class,session_2,1,0,2-class,3.655612412589071,0.8951863005116711,0.320288240064216
S02_2class,session_2,2,0,2-class,3.646494369239179,0.9326592629246865,0.3134585901766093
S02_2class,session_2,3,0,2-class,3.762818609686277,0.9310190125746295,0.3275276972567243
S02_2class,session_2,4,0,2-class,3.517569516830926,0.9392407279641879,0.3143268514838942
S02_2class,session_2,5,0,2-class,3.5232956265995155,0.9562062161389149,0.3172953425018801
S02_2class,session_2,6,0,2-class,3.5548526113557073,0.9573998298982234,0.3235489093118649
S02_2class,session_2,7,0,2-class,3.443736012652401,0.9139415890749881,0.3261604951555148
S02_2class,session_2,8,0,2-class,3.4869816396983673,0.9630032854810483,0.32163934657607846
S02_2class,session_2,9,0,2-class,3.655776381317826,0.9217943743033784,0.31058270388132847
S02_2class,session_2,10,0,2-class,3.5633365734300755,0.9412634705095623,0.3394666161833773
S02_2class,session_2,11,0,2-class,3.6053779340561807,0.9169917255727486,0.31462816210349126
S02_2class,session_2,12,0,2-class,3.718380530720524,0.9479933120522461,0.30958718582292255
S02_2class,session_2,13,0,2-class,3.973269915604778,0.9111325955374466,0.2972807475823155
S02_2class,session_2,14,0,2-class,3.710213170878643,0.8799865334408183,0.3054724617373933
S02_2class,session_2,15,0,2-class,3.7228339049785033,0.9363546461050828,0.319320188073927
S02_2class,session_2,16,0,2-class,3.51490892330303,0.9348517118027821,0.32838666531192157
S02_2class,session_2,17,0,2-class,3.494586257141874,0.9591547484355993,0.3067064331816075
S02_2class,session_2,18,0,2-class,3.674675837654647,0.9415362982423753,0.324381904444441
S02_2class,session_2,19,0,2-class,3.746283642821407,0.9616255940408333,0.3297587428167156
S02_2class,session_2,20,0,2-class,3.4274551963884994,0.9262909805380715,0.32041607707533953
S02_2class,session_2,21,0,2-class,3.6335821059926006,0.8845159191160843,0.3195896972228971
S02_2class,session_2,22,0,2-class,3.4159022244325703,0.9156844187573877,0.30373800024067366
S02_2class,session_2,23,0,2-class,3.534935291476888,0.9412567026807839,0.3368428962106104
S02_2class,session_2,24,0,2-class,3.317793802213693,0.9215143917002523,0.3089296006785305
S02_2class,session_2,25,0,2-class,3.546655517480951,0.9176710959252554,0.32542718204831955
S02_2class,session_2,26,0,2-class,3.4968542980186825,0.9174270437523044,0.31270849374261706
S02_2class,session_2,27,0,2-class,3.3486590126288673,0.9573622174701507,0.3288441330331052
S02_2class,session_2,28,0,2-class,3.7433309768914693,0.9068583727049524,0.31755728419503554
S02_2class,session_2,29,0,2-class,3.466356906269102,0.8868265095384551,0.3055081685495985
S02_2class,session_2,30,0,2-class,3.4454138402461916,0.915922204005678,0.3111746368031483
S02_2class,session_2,31,0,2-class,3.552856657114771,0.8973284375707943,0.32404123615608244
S02_2class,session_2,32,0,2-class,3.575944341153388,0.9548689996179909,0.3075883694035841
S02_2class,session_2,33,0,2-class,3.5833722151402987,0.877545492593982,0.3198995798488198
S02_2class,session_2,34,0,2-class,3.879063179595338,0.9339932644527436,0.3196117658773092
S02_2class,session_2,35,0,2-class,3.4468829337905422,0.9314854582658109,0.32125913582927074
S02_2class,session_2,36,0,2-class,3.6340858469672046,0.9264844805043525,0.32356481152067085
S02_2class,session_2,37,0,2-class,3.7109817392420004,0.9555115548762806,0.32812037520222226
S02_2class,session_2,38,0,2-class,3.7414342655731514,0.9004056884650614,0.31094429800816337
S02_2class,session_2,39,0,2-class,3.4817618678644644,0.9021983982470414,0.3108065134717556
S02_2class,session_2,40,1,2-class,3.7373838606545045,0.9128378658635918,0.322762455209436
S02_2class,session_2,41,1,2-class,3.290245481666764,0.938843519241221,0.30895542514111474
S02_2class,session_2,42,1,2-class,3.7668445418937018,0.9426966991577428,0.31334628181284885
S02_2class,session_2,43,1,2-class,3.860652922365943,0.9285195182269513,0.34320752504940816
S02_2class,session_2,44,1,2-class,3.6193542530336864,0.9292231961796278,0.31657139170057547
S02_2class,session_2,45,1,2-class,3.557037691315319,0.9406586652962532,0.32419253887965416
S02_2class,session_2,46,1,2-class,3.5491936593801454,0.9386474504536798,0.3194856071869555
S02_2class,session_2,47,1,2-class,3.629219392453022,0.9650707043547809,0.31358143654866494
S02_2class,session_2,48,1,2-class,3.710584703360966,0.9809662833964895,0.32135798080476025
S02_2class,session_2,49,1,2-class,3.6716321395361846,0.8879696401726983,0.32525832111407293
S02_2class,session_2,50,1,2-class,3.521214096930751,0.9112043451983998,0.310167950397937
S02_2class,session_2,51,1,2-class,3.615646413234153,0.8950374743763345,0.3225849396306624
S02_2class,session_2,52,1,2-class,3.6607949976876766,0.8806158666963797,0.3110592659688188
S02_2class,session_2,53,1,2-class,3.7890106689539427,0.9518159827864147,0.32382762261854303
S02_2class,session_2,54,1,2-class,3.736420839666793,0.9544133099186324,0.3173048577628912
S02_2class,session_2,55,1,2-class,3.590241336959684,0.9005584733139863,0.30450203087659394
S02_2class,session_2,56,1,2-class,3.780836948456915,0.9193682467228546,0.3194023522248025
S02_2class,session_2,57,1,2-class,3.389868511688726,0.8990076279564736,0.3113084976514007
S02_2class,session_2,58,1,2-class,3.572245205459672,0.931871821535121,0.3162010904215186
S02_2class,session_2,59,1,2-class,3.740790184815679,0.9700945669749481,0.33091792760032235
S02_2class,session_2,60,1,2-class,3.8130832088941715,0.9488812114238853,0.3166886727116085
S02_2class,session_2,61,1,2-class,3.6649177604007006,0.9312891109150689,0.3142606961807309
S02_2class,session_2,62,1,2-class,3.67862975982674,0.9379540890131443,0.3145845459500985
S02_2class,session_2,63,1,2-class,3.704771029127881,0.9235204338771155,0.32640773855821326
S02_2class,session_2,64,1,2-class,3.6438730294574344,0.9138556329105142,0.32433095819098434
S02_2class,session_2,65,1,2-class,3.5041351973228663,0.9416096648547223,0.32551004127071387
S02_2class,session_2,66,1,2-class,3.6463528447305964,0.9730099610256632,0.31794560100544816
S02_2class,session_2,67,1,2-class,3.737630948859881,0.9661897324697484,0.318171760102019
S02_2class,session_2,68,1,2-class,3.404226688903781,0.9321453853891253,0.31261125174459387
S02_2class,session_2,69,1,2-class,3.4707322861831775,0.9268980699537214,0.31640572210539586
S02_2class,session_2,70,1,2-class,3.627611307425143,0.912745467428197,0.3077612613270401
S02_2class,session_2,71,1,2-class,3.5303791418436554,0.9193765677627,0.3114258722184876
S02_2class,session_2,72,1,2-class,3.6170254910144353,0.9415441372323793,0.3288541954233768
S02_2class,session_2,73,1,2-class,3.5317305615216807,0.9207717532587805,0.3242466535129129
S02_2class,session_2,74,1,2-class,3.468888078091986,0.9002649300073665,0.327352797680568
S02_2class,session_2,75,1,2-class,3.5729989215295155,0.9103972662031988,0.30475210953355647
S02_2class,session_2,76,1,2-class,3.999650169728002,0.8998705716443466,0.29536896030289406
S02_2class,session_2,77,1,2-class,3.845524319023976,0.9340054419822158,0.317121751628413
S02_2class,session_2,78,1,2-class,3.7240796294045166,0.9173805808242719,0.3007701219647335
S02_2class,session_2,79,1,2-class,3.6171607866071924,0.9209037305676776,0.3173502927081707
S03_2class,session_0,0,0,2-class,2.8597714645880816,0.5428572635523703,0.18610754814876435
S03_2class,session_0,1,0,2-class,2.720181540979495,0.5311622841186581,0.18636878031124182
S03_2class,session_0,2,0,2-class,2.9546080499944045,0.5618176019898947,0.1884771881344926
S03_2class,session_0,3,0,2-class,2.87782342287993,0.5361159055282485,0.18570460871679445
S03_2class,session_0,4,0,2-class,2.829073574707462,0.5674316699498854,0.19237933339492655
S03_2class,session_0,5,0,2-class,2.9597048351671025,0.5623692653221485,0.18941998567915425
S03_2class,session_0,6,0,2-class,2.997800659182484,0.5352705690368512,0.18995048091331118
S03_2class,session_0,7,0,2-class,2.94104569440655,0.539571752007102,0.18427613015415895
S03_2class,session_0,8,0,2-class,2.877044221036966,0.5189364485635451,0.18008039730391862
S03_2class,session_0,9,0,2-class,2.7566530811696954,0.5561007943133762,0.1864975870677364
S03_2class,session_0,10,0,2-class,3.0346008673667373,0.5641696378355456,0.18602000795985835
S03_2class,session_0,11,0,2-class,2.7246933332311523,0.5424504860648736,0.18823448915126834
S03_2class,session_0,12,0,2-class,2.884887954578561,0.5368195089936036,0.1804273177682702
S03_2class,session_0,13,0,2-class,2.824958164217346,0.5617096132402923,0.18477761591357536
S03_2class,session_0,14,0,2-class,2.8708013777148,0.5565462433536835,0.18591981741632382
S03_2class,session_0,15,0,2-class,2.7061589918626576,0.5402277768935186,0.18362946163136393
S03_2class,session_0,16,0,2-class,2.80331161169779,0.5486844046265777,0.18832389512459055
S03_2class,session_0,17,0,2-class,2.8295577312695483,0.5516386113363594,0.1817358166117587
S03_2class,session_0,18,0,2-class,2.8373658564156146,0.5492364485368769,0.1805506383152167
S03_2class,session_0,19,0,2-class,2.842821766804421,0.5593497895946794,0.18687474433794976
S03_2class,session_0,20,0,2-class,3.066348134818557,0.5414993844457876,0.18661962756292721
S03_2class,session_0,21,0,2-class,2.8760243042196474,0.5541278372849546,0.1949544235744002
S03_2class,session_0,22,0,2-class,3.0205927730724826,0.5653744472050203,0.19023518996557537
S03_2class,session_0,23,0,2-class,3.0379124823582835,0.5498656623330251,0.1832537949660747
S03_2class,session_0,24,0,2-class,2.789723085908138,0.5486149283309715,0.19381576207954537
S03_2class,session_0,25,0,2-class,2.8026793129337486,0.5368310253098906,0.19752685225025104
S03_2class,session_0,26,0,2-class,2.994952140673822,0.5652857914039361,0.1931752440664117
S03_2class,session_0,27,0,2-class,2.889147791772931,0.5512783922653145,0.19161454464328254
S03_2class,session_0,28,0,2-class,2.789081234394535,0.5566909611523237,0.18608803949122954
S03_2class,session_0,29,0,2-class,2.9101769458792925,0.5395916106656349,0.18238941306087314
S03_2class,session_0,30,0,2-class,2.7650429201974625,0.5685392808873536,0.1882559063722456
S03_2class,session_0,31,0,2-class,2.7186745163015114,0.5530530471270132,0.18560635710845802
S03_2class,session_0,32,0,2-class,2.8737928497185354,0.5571185546659505,0.19103197459456123
S03_2class,session_0,33,0,2-class,2.7992087552942686,0.5407005509877876,0.19156894942804045
S03_2class,session_0,34,0,2-class,2.76316952431763,0.5576759864712538,0.1879022014931809
S03_2class,session_0,35,0,2-class,2.7879467969763057,0.5436875008258583,0.18726311218892983
S03_2class,session_0,36,0,2-class,2.802161782176822,0.5453997312624448,0.18544513158976264
S03_2class,session_0,37,0,2-class,2.806946777989118,0.5634641199944048,0.19495319368185812
S03_2class,session_0,38,0,2-class,2.9951701067201597,0.5576533231953721,0.19452948845205748
S03_2class,session_0,39,0,2-class,2.863151384241001,0.5340349505944986,0.18360190746161634
S03_2class,session_0,40,1,2-class,2.987849989021267,0.556165094065446,0.1818591076751221
S03_2class,session_0,41,1,2-class,2.8314791420377756,0.5315203881760371,0.18698778870867283
S03_2class,session_0,42,1,2-class,2.8865788683882094,0.5236421376845237,0.17990216957729982
S03_2class,session_0,43,1,2-class,2.895911104294929,0.5891434160584135,0.18806526059273382
S03_2class,session_0,44,1,2-class,2.745431004054333,0.5532339201317404,0.18705128723888567
S03_2class,session_0,45,1,2-class,2.8649786465661347,0.5447891831535615,0.19029566965015127
S03_2class,session_0,46,1,2-class,2.7028787502674954,0.5437794984397903,0.18295737439182955
S03_2class,session_0,47,1,2-class,2.709956340835676,0.5309953582578584,0.1865413937483709
S03_2class,session_0,48,1,2-class,2.805561971320117,0.5463497368217863,0.18354512621555516
S03_2class,session_0,49,1,2-class,2.952312129549073,0.5548806217443221,0.18797631388874997
S03_2class,session_0,50,1,2-class,2.8526452774307836,0.557556058930541,0.19195646143970138
S03_2class,session_0,51,1,2-class,2.99722160523666,0.5621318709418502,0.19180195368181124
S03_2class,session_0,52,1,2-class,2.9572995153608828,0.5431387463768091,0.1895328717807098
S03_2class,session_0,53,1,2-class,2.745226101484982,0.5525957505121546,0.19363603174617885
S03_2class,session_0,54,1,2-class,3.0647828701474262,0.5572255604256832,0.18673124024694182
S03_2class,session_0,55,1,2-class,2.6546839166859892,0.5500963896662072,0.18975251985200595
S03_2class,session_0,56,1,2-class,2.7700117786696774,0.5319721567731712,0.18238413512752136
S03_2class,session_0,57,1,2-class,2.7241974758685195,0.5435223565169718,0.18494722618733722
S03_2class,session_0,58,1,2-class,2.746706861350064,0.559504963783539,0.19870796958284193
S03_2class,session_0,59,1,2-class,2.8429631180544166,0.5532997751772345,0.20119058550808822
S03_2class,session_0,60,1,2-class,2.951263630482321,0.5512416657462845,0.18891494126087324
S03_2class,session_0,61,1,2-class,2.734554725762646,0.542230403810986,0.18663023238010695
S03_2class,session_0,62,1,2-class,2.776393960302801,0.531265391449208,0.1837662889881452
S03_2class,session_0,63,1,2-class,2.921019222729111,0.5411268890406706,0.185113635630732
S03_2class,session_0,64,1,2-class,2.9920199712061497,0.55019025918762,0.18790234420975616
S03_2class,session_0,65,1,2-class,2.954435386117277,0.5508839225426478,0.18879989259176033
S03_2class,session_0,66,1,2-class,2.7607813377240213,0.5543459459260941,0.18743136169314062
S03_2class,session_0,67,1,2-class,2.6919703914307016,0.5367877408026988,0.18432219755749607
S03_2class,session_0,68,1,2-class,2.829908267550729,0.5394052383316027,0.17737212293809645
S03_2class,session_0,69,1,2-class,3.028550878151181,0.5506697634030614,0.18976526857476117
S03_2class,session_0,70,1,2-class,2.9802659502546116,0.5535706381571308,0.1911002279337039
S03_2class,session_0,71,1,2-class,3.0003180706904895,0.5521240249315148,0.18933185709622607
S03_2class,session_0,72,1,2-class,3.0826112446580454,0.5465626342570009,0.1817789578090375
S03_2class,session_0,73,1,2-class,2.8953178190903817,0.5481552412114079,0.19620461329914168
S03_2class,session_0,74,1,2-class,2.836446013587035,0.5563478332987338,0.18188343368506518
S03_2class,session_0,75,1,2-class,2.9255947491350787,0.5228532035545854,0.16989160003829135
S03_2class,session_0,76,1,2-class,2.7251116798434913,0.540363836330454,0.17883246949735226
S03_2class,session_0,77,1,2-class,2.884464517580487,0.5358034975383832,0.1841318018971731
S03_2class,session_0,78,1,2-class,2.990111398674732,0.5619362811781735,0.17954952395182583
S03_2class,session_0,79,1,2-class,3.03555344977529,0.544101403080124,0.189478928479959
S03_2class,session_1,0,0,2-class,3.242094379940018,0.7241158223287403,0.24200577711934596
S03_2class,session_1,1,0,2-class,3.1852331792187876,0.7448730860868874,0.2580496122627358
S03_2class,session_1,2,0,2-class,3.1229976350920596,0.6995039561338693,0.24303328246116332
S03_2class,session_1,3,0,2-class,3.2746991252015816,0.7552999694991119,0.25427279548777404
S03_2class,session_1,4,0,2-class,3.2448907780026226,0.7318420828805107,0.2573658658614583
S03_2class,session_1,5,0,2-class,3.2020773129849216,0.7202551508777755,0.25555596751295295
S03_2class,session_1,6,0,2-class,3.3395669421034375,0.6960572687877212,0.2506659004162034
S03_2class,session_1,7,0,2-class,3.103671963889723,0.7292529329559972,0.24202440390638894
S03_2class,session_1,8,0,2-class,3.3772429259587553,0.7109650971282755,0.2477896476589736
S03_2class,session_1,9,0,2-class,3.1545937048002917,0.7350854418966257,0.24865663343645683
S03_2class,session_1,10,0,2-class,3.157313148914461,0.6982682597347822,0.23428204694957638
S03_2class,session_1,11,0,2-class,3.3546935384642564,0.734260368253336,0.2477665380319015
S03_2class,session_1,12,0,2-class,3.1366227590795988,0.7289560422482698,0.2527396384103876
S03_2class,session_1,13,0,2-class,3.156625053448783,0.7268411590237029,0.25272185919068535
S03_2class,session_1,14,0,2-class,3.459276253412375,0.7252798611180531,0.2544467956448184
S03_2class,session_1,15,0,2-class,2.9815229056233985,0.7249229240544182,0.23836203692425278
S03_2class,session_1,16,0,2-class,3.3927992854644344,0.7268315773881495,0.2442442074874966
S03_2class,session_1,17,0,2-class,3.2045998104088924,0.7199761828594489,0.25544325888974917
S03_2class,session_1,18,0,2-class,3.03619513250209,0.7482849905865728,0.26069079159858427
S03_2class,session_1,19,0,2-class,3.137500056998483,0.7348733893159526,0.25956380510701543
S03_2class,session_1,20,0,2-class,3.1682376870687152,0.715234107454576,0.2547543211352997
S03_2class,session_1,21,0,2-class,3.286235419953681,0.7243678774072305,0.2509181714108377
S03_2class,session_1,22,0,2-class,2.97714264708038,0.7097189738770513,0.24900845495450236
S03_2class,session_1,23,0,2-class,3.2418751308517177,0.7159555877033272,0.24459609166020427
S03_2class,session_1,24,0,2-class,3.3224564522246216,0.7423717191495676,0.2633203901964457
S03_2class,session_1,25,0,2-class,3.227557379521549,0.6879820054399042,0.23922561812745657
S03_2class,session_1,26,0,2-class,3.190899843732456,0.7250078195330709,0.2448958293391566
S03_2class,session_1,27,0,2-class,3.321954653994014,0.7153097830146717,0.25038730131378373
S03_2class,session_1,28,0,2-class,3.2338966068249833,0.733532871498134,0.26176469263400765
S03_2class,session_1,29,0,2-class,3.2434069706306774,0.7232121797421517,0.25030592561054876
S03_2class,session_1,30,0,2-class,3.1964102501268,0.6974739837680503,0.23251278801298936
S03_2class,session_1,31,0,2-class,3.281464960992181,0.7052480069864158,0.2319354096796437
S03_2class,session_1,32,0,2-class,3.4608045724861167,0.7233501908339683,0.2449440558099037
S03_2class,session_1,33,0,2-class,3.4429402682222374,0.7317896052468974,0.25070421131623305
S03_2class,session_1,34,0,2-class,3.123371455595231,0.7372615586308564,0.24525249428614865
S03_2class,session_1,35,0,2-class,3.3354755443851265,0.7041814507678692,0.2406599618076243
S03_2class,session_1,36,0,2-class,3.1135934124753755,0.7147557574213181,0.24205306504730104
S03_2class,session_1,37,0,2-class,3.3427855433648523,0.7235042831681515,0.2387813040888654
S03_2class,session_1,38,0,2-class,3.247808310001633,0.7391294454561724,0.24895323268965147
S03_2class,session_1,39,0,2-class,3.2685554766524487,0.7031992224051791,0.25975494065509414
S03_2class,session_1,40,1,2-class,3.2232849377457,0.7575254123214111,0.25570949068684945
S03_2class,session_1,41,1,2-class,3.0684851560706377,0.7101121538504717,0.23966421182069958
S03_2class,session_1,42,1,2-class,3.261281410269115,0.729892365142783,0.24854965703811432
S03_2class,session_1,43,1,2-class,3.282964257280235,0.7324530317310414,0.2550341039652886
S03_2class,session_1,44,1,2-class,3.0598652665423773,0.7361196585036556,0.24192665319880166
S03_2class,session_1,45,1,2-class,3.133627638138412,0.7044815350030323,0.23092730376468323
S03_2class,session_1,46,1,2-class,3.069093537421165,0.7357338900442201,0.2477529856057238
S03_2class,session_1,47,1,2-class,2.963469418439087,0.7082050577123036,0.23860930410830167
S03_2class,session_1,48,1,2-class,3.3150374577939927,0.749245341079297,0.2543059653790786
S03_2class,session_1,49,1,2-class,3.2413457271851085,0.7273035904757532,0.237923854660049
S03_2class,session_1,50,1,2-class,3.1497694125837787,0.7234052816304248,0.24229653292631204
S03_2class,session_1,51,1,2-class,3.3095095087025417,0.7195256184328571,0.23594068172799343
S03_2class,session_1,52,1,2-class,3.454926234693406,0.7567707135675315,0.25379159155997666
S03_2class,session_1,53,1,2-class,3.329545806323977,0.7400918405371872,0.24641808074027235
S03_2class,session_1,54,1,2-class,3.070736640903063,0.7495267780316865,0.2541837670615891
S03_2class,session_1,55,1,2-class,3.18360374446174,0.6874347561484198,0.24604235855761525
S03_2class,session_1,56,1,2-class,3.3869165897377984,0.7273940798057171,0.23704704543343763
S03_2class,session_1,57,1,2-class,3.4111558540401976,0.7219739509939376,0.25069979247035723
S03_2class,session_1,58,1,2-class,3.0766996127696373,0.7303206357214946,0.256272063559033
S03_2class,session_1,59,1,2-class,2.989591152713207,0.7172180718724273,0.24350056881234253
S03_2class,session_1,60,1,2-class,3.3407166347683392,0.7155346980760116,0.24916621461582594
S03_2class,session_1,61,1,2-class,3.487250762654632,0.6954323740473953,0.24532404573961974
S03_2class,session_1,62,1,2-class,3.2792749601064983,0.7235911743541532,0.23726834761691057
S03_2class,session_1,63,1,2-class,3.3085617492813846,0.7290912294410736,0.2501352633309917
S03_2class,session_1,64,1,2-class,3.4428539146195387,0.72356445034547,0.24169306033372862
S03_2class,session_1,65,1,2-class,3.179407236067413,0.7170995734332473,0.23296208575050756
S03_2class,session_1,66,1,2-class,3.12342983624737,0.734765054242123,0.26076595039460393
S03_2class,session_1,67,1,2-class,3.162906485116713,0.6963167977757753,0.24136766824172207
S03_2class,session_1,68,1,2-class,3.3636099487592106,0.7554905748711228,0.25489076749202816
S03_2class,session_1,69,1,2-class,3.280907784137444,0.7070052103698138,0.23858418941947593
S03_2class,session_1,70,1,2-class,3.3520075372657545,0.7332788852176524,0.24698252348415237
S03_2class,session_1,71,1,2-class,3.2634791447219014,0.7138603572593359,0.24336436232847242
S03_2class,session_1,72,1,2-class,3.3598461117425114,0.716884595018354,0.2399227377894632
S03_2class,session_1,73,1,2-class,3.2678644154325296,0.7480373526347459,0.2421929518572116
S03_2class,session_1,74,1,2-class,3.2030065212752463,0.7310480974197542,0.24564772328185497
S03_2class,session_1,75,1,2-class,3.5357223796525235,0.7156072883892699,0.24588859263018512
S03_2class,session_1,76,1,2-class,3.0694665915374197,0.6742622665408089,0.22712812753960238
S03_2class,session_1,77,1,2-class,3.2583432439813516,0.7199270061839196,0.2623457157141878
S03_2class,session_1,78,1,2-class,3.104158020442334,0.7294876216587121,0.23658879206362254
S03_2class,session_1,79,1,2-class,3.141367945159563,0.7042323377204807,0.23354380461930702
S03_2class,session_2,0,0,2-class,3.6942680426537517,0.9319269287451765,0.31183287163350637
S03_2class,session_2,1,0,2-class,3.5474841380514572,0.9343281256316884,0.31525549703928946
S03_2class,session_2,2,0,2-class,3.5396282846322964,0.9204763873806426,0.3326710060809077
S03_2class,session_2,3,0,2-class,3.3645873978328456,0.9335878160075883,0.3105231478436713
S03_2class,session_2,4,0,2-class,3.181070223371558,0.9417026638542324,0.3206652306137382
S03_2class,session_2,5,0,2-class,3.63038429968641,0.9154717040756761,0.3039628281152994
S03_2class,session_2,6,0,2-class,3.6758479207846633,0.9143906802944779,0.32038378287799746
S03_2class,session_2,7,0,2-class,3.6304243440438384,0.9886937472332641,0.32362056340463363
S03_2class,session_2,8,0,2-class,3.5626043193045365,0.9142899510000055,0.3117322073436289
S03_2class,session_2,9,0,2-class,3.4795752651120453,0.9202867089656817,0.32767259839302393
S03_2class,session_2,10,0,2-class,3.4638839295812844,0.934653437798651,0.32020297889389815
S03_2class,session_2,11,0,2-class,3.881778461880182,0.9434338475446007,0.32256723229570455
S03_2class,session_2,12,0,2-class,3.7312201809910306,0.9176648621232375,0.3038003400881258
S03_2class,session_2,13,0,2-class,3.5761602407063764,0.9329960196018712,0.32135894822008426
S03_2class,session_2,14,0,2-class,3.5701207184147554,0.9388892723102376,0.31161092416919556
S03_2class,session_2,15,0,2-class,3.712413560781854,0.9061219359271802,0.3133007715459097
S03_2class,session_2,16,0,2-class,3.758897581643589,0.9006267488719233,0.2974328964976642
S03_2class,session_2,17,0,2-class,3.680206444368731,0.962043234917105,0.32540238344757677
S03_2class,session_2,18,0,2-class,3.8767917165839543,0.966617057737388,0.3189055161889004
S03_2class,session_2,19,0,2-class,3.622017486519101,0.964367294127277,0.321032405543176
S03_2class,session_2,20,0,2-class,3.7646281912571107,0.906751004698637,0.302312405803951
S03_2class,session_2,21,0,2-class,3.7414590768718528,0.8762844815868723,0.3037349483818489
S03_2class,session_2,22,0,2-class,3.6195422225965195,0.9250378931515244,0.31247740083782116
S03_2class,session_2,23,0,2-class,3.644695730923723,0.9233490875844623,0.3192311750678335
S03_2class,session_2,24,0,2-class,3.64802072749487,0.9065972400506723,0.30467360931832577
S03_2class,session_2,25,0,2-class,3.476099207716397,0.9703828623794902,0.34317009464905435
S03_2class,session_2,26,0,2-class,3.435042388347464,0.9118850284709266,0.3015251380575531
S03_2class,session_2,27,0,2-class,3.5969692369452546,0.91835401570177,0.3069540929377886
S03_2class,session_2,28,0,2-class,3.4288754191541595,0.92677525717325,0.31359292375746917
S03_2class,session_2,29,0,2-class,3.576435998299132,0.9289492033496651,0.31137470593449545
S03_2class,session_2,30,0,2-class,3.6807423195677087,0.9445801720507251,0.3342152110292512
S03_2class,session_2,31,0,2-class,3.4616192580274645,0.9281438219066757,0.3133045157083153
S03_2class,session_2,32,0,2-class,3.6177764827586603,0.8966216411510791,0.3034218096675759
S03_2class,session_2,33,0,2-class,3.6776411388763584,0.996533829609584,0.3367494291878154
S03_2class,session_2,34,0,2-class,3.710334305231534,0.9280648251779174,0.31191198199468173
S03_2class,session_2,35,0,2-class,3.360156556234342,0.9165872668943931,0.31305746852792105
S03_2class,session_2,36,0,2-class,3.85733600162349,0.921270050126763,0.3189718359377456
S03_2class,session_2,37,0,2-class,3.5043851098386236,0.9482804527138607,0.323301168091749
S03_2class,session_2,38,0,2-class,3.4012619124797014,0.949983358410898,0.32362925589012514
S03_2class,session_2,39,0,2-class,3.563564320756023,0.9859354212713607,0.32165876538450816
S03_2class,session_2,40,1,2-class,3.7612491624042104,0.9033405536353468,0.29785263771432985
S03_2class,session_2,41,1,2-class,3.6183099877047695,0.9255087664242468,0.31023116880197793
S03_2class,session_2,42,1,2-class,3.455030588774491,0.9131334048640544,0.310578379999175
S03_2class,session_2,43,1,2-class,3.6415398589661625,0.9486284765410196,0.31157564140595834
S03_2class,session_2,44,1,2-class,3.589346047501198,0.8710151279539847,0.3047847386371829
S03_2class,session_2,45,1,2-class,3.4255760638917874,0.9399565708783343,0.29610453304933404
S03_2class,session_2,46,1,2-class,3.7615387413118517,0.9425386773057749,0.323817321419293
S03_2class,session_2,47,1,2-class,3.7955365790740094,0.9573805380391716,0.31787787855022664
S03_2class,session_2,48,1,2-class,3.6060727562383934,0.9452946423657961,0.32286284778152574
S03_2class,session_2,49,1,2-class,3.9388616020111145,0.9519706722990396,0.3372733123482644
S03_2class,session_2,50,1,2-class,3.545249434564889,0.9447265523476516,0.3166742567277737
S03_2class,session_2,51,1,2-class,3.795214251079592,0.9753492617614585,0.3077754207657416
S03_2class,session_2,52,1,2-class,3.6805050913436315,0.9118065566980502,0.3014267246055111
S03_2class,session_2,53,1,2-class,3.4473793764617016,0.9641343277115071,0.31914770616776283
S03_2class,session_2,54,1,2-class,3.4768466199050203,0.9556457286185336,0.31660391889902206
S03_2class,session_2,55,1,2-class,3.715451874818763,0.9500323747737743,0.32011709978757713
S03_2class,session_2,56,1,2-class,3.582437122162531,0.9333527708596515,0.3121744206601054
S03_2class,session_2,57,1,2-class,3.502333270017704,0.9351416710485658,0.3167862148171886
S03_2class,session_2,58,1,2-class,3.743909904243314,0.943725696911527,0.311042850656246
S03_2class,session_2,59,1,2-class,3.5142058389370265,1.0097079196966074,0.3378952906981971
S03_2class,session_2,60,1,2-class,3.598258551411716,0.951648689610558,0.30592252899795
S03_2class,session_2,61,1,2-class,3.625733166285671,0.9579171525361804,0.2990658630457979
